NU_ANO_CENSO,NO_REGIAO_IES,TP_REDE,NO_CURSO,CO_CURSO,NO_CINE_AREA_GERAL,,TP_GRAU_ACADEMICO,QT_VG_TOTAL,QT_INSCRITO_TOTAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_CONC_PROCESCPUBLICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Geografia,1404146,Educação,,2,0,0,5,1,4,1,0,2,0,0,2,14,2,12,3,2,4,0,0,5,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,11,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Geografia,1443961,"Ciências sociais, comunicação e informação",,1,0,0,3,0,3,0,0,2,0,0,1,11,1,10,0,1,9,0,0,1,3,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Centro-Oeste,2,Gerontologia - Bem-Estar E Educação,1486625,Saúde e bem-estar,,3,0,0,4,4,0,1,1,1,0,0,1,10,7,3,4,1,3,0,0,2,5,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Centro-Oeste,2,Gestão Ambiental,1174691,"Engenharia, produção e construção",,3,0,0,16,3,13,1,0,6,0,0,9,38,14,24,7,3,16,0,0,12,10,6,4,2,0,7,0,0,1,0,0,0,0,0,0,0,0,0,5,11,19,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Norte,2,Gestão Comercial,1178366,"Negócios, administração e direito",,3,0,0,42,24,18,5,2,10,1,0,24,74,40,34,15,1,32,3,1,22,32,12,20,11,0,15,2,1,3,0,0,0,0,0,0,0,0,0,9,33,34,40,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Gestão Da Produção Industrial,1444005,"Negócios, administração e direito",,3,0,0,4,0,4,0,1,1,0,0,2,9,1,8,1,1,3,1,0,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Gestão Da Qualidade,1443967,"Negócios, administração e direito",,3,0,0,7,4,3,0,0,3,0,0,4,20,11,9,5,0,11,1,0,3,8,4,4,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,6,11,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Gestão Da Tecnologia Da Informação,1119481,Computação e Tecnologias da Informação e Comunicação (TIC),,3,0,0,121,32,89,17,7,38,5,0,54,174,38,136,22,12,70,8,1,61,23,4,19,3,0,16,0,1,3,0,0,0,0,0,0,0,0,0,38,83,73,101,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Gestão De E-Commerce,1582284,"Negócios, administração e direito",,3,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Norte,2,Gestão De Mídias Digitais,1576556,"Negócios, administração e direito",,3,0,0,2,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Gestão De Mídias Sociais,1576565,"Negócios, administração e direito",,3,0,0,6,4,2,1,0,2,0,0,3,4,2,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Gestão De Recursos Humanos,1116776,"Negócios, administração e direito",,3,0,0,298,227,71,45,20,86,6,1,140,468,339,129,75,38,187,9,1,158,125,85,40,16,8,70,3,0,28,0,0,0,0,0,0,0,0,0,100,198,240,228,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Gestão De Segurança Privada,1485806,Serviços,,3,0,0,42,6,36,4,2,8,1,0,27,101,16,85,17,8,47,3,0,26,21,3,18,3,2,13,1,0,2,0,0,0,0,0,0,0,0,0,9,33,53,48,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Gestão De Turismo,1182939,Serviços,,3,0,0,1,0,1,0,0,0,0,0,1,5,4,1,2,1,2,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Gestão Desportiva E De Lazer,1576118,Serviços,,3,0,0,4,0,4,2,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Gestão E Empreendedorismo,1515533,Educação,,2,0,0,2,1,1,0,0,0,0,0,2,4,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Gestão Financeira,1174688,"Negócios, administração e direito",,3,0,0,52,34,18,5,4,19,0,1,23,110,49,61,19,14,46,2,1,28,39,14,25,6,5,20,2,0,6,0,0,0,0,0,0,0,0,0,18,34,62,48,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Gestão Hospitalar,1174577,"Negócios, administração e direito",,3,0,0,19,13,6,2,1,5,0,0,11,53,42,11,10,1,20,1,0,21,8,7,1,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,14,27,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Gestão Pública,1175191,"Negócios, administração e direito",,3,0,0,142,65,77,18,12,40,0,0,72,345,137,208,60,39,136,3,1,106,119,36,83,27,11,57,1,0,23,0,0,0,0,0,0,0,0,0,48,94,178,167,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,História,1160839,Educação,,2,0,0,17,9,8,1,0,10,0,0,6,34,16,18,9,5,11,0,1,8,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,8,22,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,História,1443997,Artes e humanidades,,1,0,0,7,3,4,1,0,4,0,0,2,13,4,9,4,0,6,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Investigação Forense E Perícia Criminal,1363845,Serviços,,3,0,0,54,32,22,7,3,17,1,0,26,105,63,42,17,8,46,3,1,30,21,11,10,2,1,13,0,0,5,0,0,0,0,0,0,0,0,0,10,44,48,57,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Jogos Digitais,1485749,Computação e Tecnologias da Informação e Comunicação (TIC),,3,0,0,4,0,4,0,0,2,0,0,2,8,0,8,2,1,2,0,0,3,3,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Jornalismo,1485753,"Ciências sociais, comunicação e informação",,1,0,0,10,6,4,2,1,3,0,0,4,23,14,9,6,2,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Letras - Espanhol,1286429,Educação,,2,0,0,2,1,1,1,0,0,0,0,1,6,3,3,3,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Letras - Inglês,1183559,Educação,,2,0,0,23,15,8,3,6,10,0,0,4,44,27,17,10,8,20,0,0,6,5,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,16,21,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Letras - Libras - Língua Portuguesa,1486628,Educação,,2,0,0,3,3,0,0,1,0,0,0,2,16,14,2,2,1,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Letras - Língua Portuguesa,1125999,Educação,,2,0,0,16,14,2,2,0,7,1,0,6,29,19,10,8,0,9,0,0,12,7,4,3,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,10,12,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Letras - Língua Portuguesa,1485792,Artes e humanidades,,1,0,0,6,5,1,2,3,1,0,0,0,12,8,4,6,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Logística,1124348,"Negócios, administração e direito",,3,0,0,35,6,29,3,2,10,0,0,20,81,21,60,5,9,32,3,0,32,21,6,15,1,4,12,2,0,2,0,0,0,0,0,0,0,0,0,12,23,48,33,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Marketing,1116842,"Negócios, administração e direito",,3,0,0,26,15,11,6,0,10,0,0,10,58,34,24,15,7,20,2,0,14,17,12,5,4,4,7,0,0,2,0,0,0,0,0,0,0,0,0,8,18,26,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Marketing Digital,1566450,"Negócios, administração e direito",,3,0,0,28,13,15,3,2,6,0,0,17,19,11,8,0,0,9,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,8,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Matemática,1160830,Educação,,2,0,0,15,6,9,1,3,6,0,0,5,37,13,24,8,9,14,1,0,5,6,2,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6,22,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Matemática,1485797,"Ciências naturais, matemática e estatística",,1,0,0,4,2,2,2,0,2,0,0,0,4,0,4,1,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Mediação,1363843,"Negócios, administração e direito",,3,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Negócios Imobiliários,1204185,"Negócios, administração e direito",,3,0,0,12,5,7,0,3,2,1,0,6,22,6,16,2,5,6,0,0,9,5,1,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,9,10,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Nutrição,1425409,Saúde e bem-estar,,1,0,0,89,63,26,20,8,25,2,0,34,198,150,48,56,16,55,9,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,58,96,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Pedagogia,1116879,Educação,,2,0,0,204,198,6,34,21,63,4,1,81,359,335,24,83,33,133,8,2,100,33,28,5,10,3,14,0,0,6,0,0,0,0,0,0,0,0,0,78,126,201,158,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Processos Escolares,1485839,Educação,,3,0,0,2,2,0,1,0,0,0,0,1,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Processos Gerenciais,1161357,"Negócios, administração e direito",,3,0,0,10,8,2,2,1,3,0,0,4,27,19,8,3,3,10,0,1,10,8,4,4,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,4,6,16,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Produção De Conteúdo Digital,1585307,"Negócios, administração e direito",,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Psicopedagogia,1566507,Educação,,1,0,0,8,8,0,0,0,3,0,0,5,8,7,1,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Publicidade E Propaganda,1485794,"Negócios, administração e direito",,1,0,0,20,15,5,7,0,7,0,0,6,35,24,11,9,2,17,0,0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,18,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Química,1485756,Educação,,2,0,0,1,1,0,0,0,1,0,0,0,6,3,3,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Radiologia,1453292,Saúde e bem-estar,,3,0,0,105,71,34,12,2,24,1,0,66,114,76,38,19,7,41,4,0,43,5,4,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,27,78,56,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,2,Redes De Computadores,1175535,Computação e Tecnologias da Informação e Comunicação (TIC),,3,0,0,20,2,18,2,4,5,1,0,8,28,3,25,5,3,10,0,0,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,2,Relações Internacionais,1498104,"Ciências sociais, comunicação e informação",,1,0,0,6,5,1,2,0,2,0,0,2,3,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,2,Secretariado Executivo,1487704,"Negócios, administração e direito",,1,0,0,21,19,2,2,2,7,0,0,10,34,32,2,5,1,13,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,15,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
